id;petani_id;qty;produk;mt
84ac0a24-63fd-4d8c-b416-031e2c3bec1d;fbdc884a-d2ee-4b9f-bf9c-1577e9c9581e;225;urea;1
47594626-dc1e-4663-994f-bbb5f0fd7f67;629b828f-2276-4f17-b390-d273fb903ff7;225;urea;1
9ce14414-32fc-4cad-b7b3-6ac17962c030;977eb6d6-fec4-4848-8f51-44c9b26ad2c8;225;urea;1
430f769f-85da-4a04-bcbc-e73ab0f61bc8;4d0b0b00-662f-4660-a4f9-ff081a57ba58;225;urea;1
93971de7-14f2-4e2e-9a33-57fab03af0db;1861d113-d2d4-4282-8321-d32f39b03b69;337;urea;1
9f52d295-e022-4678-9340-0ef9bd17bbb1;acbe8e3d-4e51-4b77-8b48-c6c9faaa0a41;225;urea;1
9f72a29c-0dfe-41d3-b578-714dfbaa97c7;e1f4b9b5-467b-49ed-b226-75652b7cbcae;337;urea;1
efcfe5d7-2acf-4942-bd5e-8305333e1d87;d7c1c749-be83-436a-b69d-0f9a03b24cdd;450;urea;1
d70490fc-b83a-4fd9-b00e-81db1ad82a25;7585384d-0d69-4908-8957-2dac0efec100;450;urea;1
abba7985-8561-4a8c-bf4a-5c55f91c26b3;bb06ee31-e1e3-4ea9-aadf-ebee76839865;450;urea;1
c0c0beda-51e1-4e96-a1a1-0ef75e0efe9e;a938a46a-69ad-4cd3-9f5f-7c233ff8cfa6;337;urea;1
bd3a341e-ab0c-4329-8f8e-da8e9a7770ca;d8f1152a-5048-49bb-bd43-8e8d17d18677;337;urea;1
ba31967d-c8cb-46d0-b516-4a12100b713c;7f9078de-67d8-46bf-8faf-145e918345df;337;urea;1
19ca36d1-83c5-4ae8-9cea-166373903f01;fc73116d-c75c-4e2b-8a4e-2d3dc00cc919;225;urea;1
8b211545-f284-4a4a-86bc-c64321fa0df5;eac1ef36-aa58-4642-9f62-41df05ddefb8;225;urea;1
286244f5-2156-40a8-9451-112ec1af67b3;1163ed82-5ac7-4672-b459-af136c0d86c1;225;urea;1
fc99e6df-c5ea-4995-9ced-1f9c5b215283;876b4704-7a98-456f-82f6-0ce2f6628d88;337;urea;1
ac3781a2-4905-4818-a918-bba6acecc7f8;7ea1bf58-7851-450f-961a-21a49ce06864;450;urea;1
8bfe4200-c2a6-499d-ad5d-0aa957d22c66;0d3b89c5-93fc-44c9-b579-50bc47913259;337;urea;1
6761e201-5430-45c6-81f9-f68bb885c751;2a8cf79c-5dec-4908-a218-0a2318230c0b;337;urea;1
6afdd097-07d6-44bc-9c34-5230afe76abc;8840fd62-7b37-42e2-bdfe-353690195efe;337;urea;1
8ee8f149-f91b-4fdf-85a2-6a3d5fabbcbd;3675f86a-adb0-4c51-b397-82326afa8e5c;337;urea;1
47a82a39-45b4-4aac-b75f-65c2b30d8e91;41129781-7cfd-4851-ad50-d7de6ab26555;337;urea;1
c4304d5f-8921-462b-b14a-2d5b073ad969;634ce165-e903-4c5e-8cb1-072120bab7c8;337;urea;1
b512d094-6218-428f-a51f-5e68a19fe012;181bfc30-f3aa-486c-96eb-fb67e122c1e3;337;urea;1
acb905b9-6cd8-4f86-9252-de46b5932af8;76bdcc35-ba1b-47d4-b32d-a515e783168e;337;urea;1
7867f945-70ce-4bee-931b-1f6530ddbbb9;e4e5cd5f-ea0d-4da4-bb62-cb2c92869f62;337;urea;1
291d2e40-7b4b-4700-9c41-d966227e6e0c;f746c2ab-9483-4413-b04a-f036965f8020;337;urea;1
fcb1703c-9e74-4fb9-bb15-073fd25e2ad1;26bce204-7764-4a56-b968-a2dbc95d97c4;337;urea;1
c04b9a1a-b4cf-4ffe-be4f-229cb51cb221;e855a6c2-1672-40c8-836c-637aef35547b;450;urea;1
ba5da302-6e2f-4e5c-ab90-395e6f0a8f57;3820ceb1-fcaf-4ac7-9060-37b3c744eecc;337;urea;1
116f29ed-f8f0-47e0-8c97-2444e3599020;f9983974-652c-4e68-92bd-b350298cc579;337;urea;1
cc8b79f3-c8c6-4c71-b947-381e672ccbb7;aef3e128-ecc7-4c20-9138-3894ef056396;337;urea;1
e03381a4-639d-40f4-af19-9b38b2b3f611;6500838b-1940-4f89-a111-f39f898b6b1a;450;urea;1
2d2984f2-d23a-401a-b848-79000c3bb8b9;13615a5d-aa85-4512-b631-cf5abb174191;337;urea;1
485a7a69-feec-4638-8753-5a392bb52ada;baf8423a-fc68-463f-8953-c1d14b215862;337;urea;1
8e8fa48d-d9b0-45e7-9385-de68b5735e18;f91c7213-ae51-41a4-8a37-ff19bf3a9974;337;urea;1
64a948af-4855-466d-b264-de396bd8c449;263eecc5-280e-4f12-baf9-4aade076d476;450;urea;1
ba29c9e1-efa3-422d-a5d9-66c97480e663;52e49daf-886b-4079-a44d-30addb270362;337;urea;1
c7abc842-83ce-4c72-bf48-3ed6b61dd9c3;efa9a233-29a8-44db-8a92-979782e9c398;337;urea;1
96f2033c-ea29-4667-850f-92ac042d4b73;360f103b-175f-4d47-88fb-96d214994fe2;337;urea;1
8c77c79e-e339-41b4-984d-e25245400620;b39dd144-abb2-4cc3-83ab-826e5523d989;337;urea;1
04728815-1a99-4c0a-baf3-d9ea1c9a0337;5e7bb11d-4140-4203-aca9-e90e178f2b7f;450;urea;1
ba28381e-8965-426b-ba7d-44072b3b9b70;d3a73115-b1e5-46d6-86e9-e78339b73d38;337;urea;1
4d1421a7-1e3b-49c4-bc8d-35ca1c47f7d4;c57eda4a-27df-4067-8de1-ce6a4b5bc8c9;337;urea;1
cd8ac18d-ef06-4755-a2b3-c8e55251e28d;abc05338-3472-44f6-999e-447bc0afeb79;337;urea;1
eb1950b5-ea5e-4336-9f7e-d490dffac4e7;1abae9ed-dc7b-4d1f-ae2d-e1e23b4f2d77;337;urea;1
85672fce-7881-4402-8883-29c11ede1ee6;c6ab0d40-798d-4c28-bd52-c2282ad7031a;450;urea;1
f119b97e-5d5e-4fa9-94c1-9d68e7438bce;c35d3d35-746e-4e22-9254-f88ae73757c6;450;urea;1
7922792e-d355-4ae2-915a-d063f9cdd0ba;f8d5eaba-b775-4a10-bdf5-071f9481524a;337;urea;1
6b7166c8-d640-4650-a799-46f9445fec71;994ad41f-1c0c-4391-a7c6-fe8d055dc006;337;urea;1
228c2338-004a-4cc4-bf6f-f4df2dc5e2f7;5d6e792d-2b38-4a3e-98a2-dc52d0ab76ae;450;urea;1
07989257-672b-49b6-8797-6059ecdc2627;6bc51492-6df5-49e4-81fc-3e45ae910525;337;urea;1
85950add-8e58-4a1b-ab70-c2521b15ecbf;16ac3f84-3ace-44de-895e-34fa83a31fc1;337;urea;1
e0dfc2f5-cc8a-4666-9e64-bef4d25f724c;f58dea1a-1735-41d9-bb93-185d178ae929;337;urea;1
4a9495ca-f1ab-45c0-89f5-941285925aca;bff39fd7-e51e-4d3e-867a-91059dfaffc5;337;urea;1
96bf2fec-7606-4ffc-a2bb-1661b43349de;d181777d-d12b-4cb0-a933-31a2b34e4f6d;337;urea;1
f7e15422-6889-42f3-bd2a-757e8d9d74a3;5cdaaea0-5a40-4fb7-9e75-f863dc97b640;337;urea;1
5db96643-a59c-4c6d-b3d5-df955f2488fc;255cfc3b-9d07-42dc-8c80-b8dc3d217ae5;337;urea;1
68db6633-f050-4a71-b2ec-c00b8336110b;3672b0ad-c96f-44a7-b360-e7494b329662;337;urea;1
884b1acb-4fe2-4ae9-8c55-bcd1028c8bf7;a3902d11-8fe3-43be-a90f-1f5317e6c084;337;urea;1
6c3e5547-539d-447b-b20f-5a9ee146e61a;fda2eb18-607c-4bed-b3a1-e242a561d6fb;337;urea;1
52de0ef1-def7-4ca6-a960-1577ae9297a4;5d0cb431-be0a-49a7-9d33-c493c94c6a13;337;urea;1
cfef7723-bba7-4e7b-92e2-cf08f1641e97;9f6d7dd8-dbd1-44cd-93f1-63e96f2ada13;337;urea;1
0bb85d09-2be7-4047-8d0f-94a1eca4dc7c;59a41343-30d1-4549-9cf2-18d454c76726;450;urea;1
c75ac6fb-e2f2-48ab-b5cc-41ef7767ad69;3c5d8966-20c8-497f-a75b-162d3d7e9ba1;337;urea;1
c07a7103-c79e-4d18-bfb8-d67ef7b2b068;c87c801f-df87-4709-868b-23bc4cb50aa4;337;urea;1
33cf2365-4890-4343-b7bc-8800e0fe6fb5;8a1c4e2e-f817-42de-bce8-d21afc5bab57;337;urea;1
8bcd73fc-091d-4f78-9835-388bc053956c;e27d182c-344b-4de6-ba95-ba6b17377ea2;337;urea;1
d1a52ba6-6f77-467a-a361-de00ef0f0024;0edaba98-efd5-4684-b7c6-d8a8aa5faf19;337;urea;1
5ddedbc4-24a9-422a-93ca-cdb68fbd25d8;e94830e0-1a94-4850-805d-2022cad44325;337;urea;1
1669b675-550c-4668-a890-d92d8b753e83;1a7726ee-2257-461a-9538-00a1ba0cae0c;337;urea;1
b5bd62d0-5511-4f47-8ad5-44d96632608c;4f96c1e5-43ad-4ab7-abdb-32cd3cefc50c;337;urea;1
1ff8562c-a60a-408d-94e6-82c183134119;b16dfd3d-16e3-4f83-bc5f-fd5a59d6d8b8;450;urea;1
4e347426-c9c1-439a-9088-68049b16bba5;3a2cd885-cfd5-4a23-adbe-80e43208c0e0;112;urea;1
d438a219-7d59-4a77-a675-33a08f3899f5;86f45433-8159-4c49-8fe0-9517deacccc6;202;urea;1
82c825f1-7ff3-4370-a654-4b1a112a954f;3edb5e2a-23e8-4656-a2f6-95ef8a68f380;45;urea;1
d59123a3-5518-4cdb-bf93-774e0ca5c5b1;d2c9239f-f3fe-49a7-b70f-5c332665358c;90;urea;1
492f34a8-985d-4d0f-8fba-f36d7d44a2bf;97f8adc3-dffe-4094-9802-fd7830609754;67;urea;1
c5da91d9-ef95-4936-be3c-e27d188de754;3869a147-51fb-4da6-a104-4bad446c7488;135;urea;1
25d64bc0-69b1-4bf0-910a-f13d4cd91611;3a1b3369-36dc-4338-9864-80495a02d5d5;450;urea;1
671e57d4-4db7-4149-a42a-744cfc5b2cba;2f549911-2125-4393-a167-93d20318e8cf;45;urea;1
d8ee9c7f-8de5-44af-98da-c1515839febe;8d800bf4-545d-4e2f-a85b-de399c535701;135;urea;1
6c46c931-1b2e-4556-b0d2-85c90a35e1f5;64306f93-1e2a-48f3-a242-df75484aa989;157;urea;1
a5ce88bb-b02b-4b6b-be84-106575b38534;f0bb0cdb-2f03-4a87-9470-7464416ec468;270;urea;1
a4e2a1e4-92de-4906-b028-e2058b6cf5fb;d6b5b04b-0c61-416d-a494-0c0ea972a483;247;urea;1
fd268ec3-01d5-4ebd-b2a6-d614dba6b096;ae666211-c797-40b1-8406-a85311fcf967;292;urea;1
b649ac71-837b-47ce-8410-21d56720fad4;1c177151-ecfa-4451-ab03-b08aec4ea53d;157;urea;1
3c3a5f56-2a38-402d-89e0-1b324b1f5150;1dd0f23c-1592-4384-af0e-ea74cd0dfe05;360;urea;1
bd37293a-43c3-4bb3-a865-712b0736b62e;5f1ae695-edd1-4dba-b750-f7576b727963;112;urea;1
e65b1ebe-8d96-4c34-8785-20aafdaa009c;45ceae2b-9f85-44ce-b419-572b6aa8529c;382;urea;1
3d93393a-6240-40ce-b028-5f9e047a79f3;abf4983e-541e-4cb5-94f2-1bc93964d1e9;112;urea;1
fa66e952-eaa1-476b-9fac-347119685ce6;c53896d0-721c-439b-9e8b-2c432004c2b4;67;urea;1
98bc8236-8175-4015-a3f4-a9bc91ad3aae;1b00ef5f-09e8-4ef2-aa2f-9319215dfd21;337;urea;1
b529465c-9813-417c-a9ee-1eb49bb56d21;e764dff3-8ec8-4be5-a8f9-643cffabc0ff;337;urea;1
2ff471f4-6060-478b-be89-7d72e6f36d30;82d5f433-62ab-4e0a-bc38-e448341b7174;337;urea;1
551b383a-0e4b-4e56-a09c-2adc35c5f0a9;3509be3a-828a-4e73-87d8-38a225c7b8b0;337;urea;1
b77ae54e-fd6b-4591-a80f-af5731365305;e30ca57d-4685-413d-a2d2-94abc2335317;337;urea;1
5e86bd10-e44d-4ae5-9566-0da4aea7c678;e49fd4d1-1da0-4125-b491-388c202708e8;337;urea;1
d67b812b-6842-41d6-af42-53d0c3969387;292f8f42-74b2-4497-9707-a21ac363f8e9;337;urea;1
ccd3c338-a81a-4ba6-8226-4dc187598781;3fd51513-6941-4b2f-8df8-5821bb488924;337;urea;1
28ab9e27-68b1-4f27-ab93-8287f7aa7685;11638507-1716-4498-b3ac-83649817d67a;337;urea;1
aa2234ff-6df2-444e-b2ce-d82abbdeb58f;26e0da3a-e066-482d-9d7d-9995d2a9cf22;337;urea;1
7707a8e4-5d58-4c37-ad2b-75c53180f1c0;d75a9939-2153-4bce-a831-1e583893304d;337;urea;1
0155c277-d0a0-49a9-ab91-978c2908d49a;4eabc6ee-ac6f-4b44-b3e6-8181cb794fc8;225;urea;1
59b3971b-0eba-465b-b46b-0a195690f44f;5d737736-e9cf-459c-b1b4-ab730f4c396c;225;urea;1
8f520ea3-a4d5-4e6f-9abe-1f361a512ffa;c406e0f3-56b6-4acc-a1dc-68957e2c2c45;337;urea;1
d77d0aee-d8bd-4e0e-b31f-4986635b8367;5c7f38b9-3602-426a-aa32-60297f36ce5e;337;urea;1
8a84d120-8122-440a-8b81-7272c687d5ab;70444623-dea2-44b0-b81a-3223e8bb32cf;337;urea;1
2c5e0449-56b5-4b4c-ab41-1e12468d15a2;5afaa998-da73-4398-98ac-ce47f35e9301;337;urea;1
d58e2425-29fc-4b6c-95b3-f5b8bb7dae60;e0190c8c-7edf-4966-aa76-966b69ecd47b;337;urea;1
68a4e05c-c25d-4d78-97d2-c12ca1a9e97a;9d1a01b3-d6a4-4cbf-a8e1-8e16a085d742;337;urea;1
94f9de88-5ab5-4a7f-bb3a-c5724d170d6c;099967c7-dc33-4a39-ac4b-ead4cf1b9e53;337;urea;1
4e921f41-26c2-4004-b2f0-30404fc9c29b;937e3fac-4376-469c-9d0d-6829c1fdcaa9;225;urea;1
af5c388a-ea66-4a30-995d-577bf6586d6c;bc323247-130d-497d-b0ba-09fd8f41cd05;337;urea;1
b5e2838d-dbab-41fd-beb4-ede49718a841;908ec284-dd4b-418d-8a64-133b1fa24678;337;urea;1
f46cba47-b187-4903-bf53-b10e4346264e;a19b5b97-b469-4591-8888-ee203d13ce4b;225;urea;1
c7e4e45a-c554-4668-bd2a-e39779caab0d;adecfaa0-baf8-42e1-8def-78806df22e7f;225;urea;1
9ec105c5-4b33-49d5-9e89-9cd500c44715;1c98e499-1448-4124-b744-ae931aa88a13;337;urea;1
aee124e0-99b1-4a2b-8036-deed5c83daa2;4e0d338a-1e26-41fe-8332-8ff8c9a8b05b;225;urea;1
00500268-feba-42fa-be8f-a32b693afb57;6292fce8-04ef-4c20-9fc1-d801c9a37574;337;urea;1
ad2be536-93c2-4bdd-bb1c-c69dbdb65da4;5392e4d0-fc36-4e01-bebb-850c778d17b6;337;urea;1
08d1e716-54f3-4dc9-be65-148e0ba2f9d8;25741c84-9485-4e2c-90e2-3beceb63540d;337;urea;1
fe299549-e036-4184-b61f-5f94cca50e04;acb2e848-029e-4662-bd0d-508826869ae4;225;urea;1
0c06f0c5-c8ad-40d2-bd8a-5327c1d9bb69;dc4e45c8-0c1c-4f91-b362-6a734101a4b4;225;urea;1
82cd4cf2-0cb8-4a2c-aa20-0116c45d0db7;622226a4-3ae2-42fe-9432-ba602bdb5c74;225;urea;1
c20c208b-8c69-4afa-9e8e-24555aaa50db;d492d3fd-1026-4581-97ca-f82aa1d17d61;225;urea;1
e74c792b-2325-47ba-8a67-53f0df8baa90;c2e636bd-1aab-4569-b778-086f5b174206;450;urea;1
588e24d7-b2f5-4daa-8b8e-9ae7fb9b1901;bdbe17d4-a788-413d-8965-b035f48c772e;337;urea;1
dcce09c2-abc2-4088-8c46-06dc224f6222;a0ebb926-da7a-4fe7-9c54-9c06fb4804d6;225;urea;1
a41488c5-e779-4a35-8425-f2d17330189a;ba5da986-307e-470e-b6bc-34f73cbe5822;337;urea;1
9b5c4ee2-fc26-4de6-a759-b02ccceac15e;fe1543df-658a-4735-a08d-763782e49193;337;urea;1
f4584c35-cf24-4b41-9e1e-55aa696d308b;14347ed1-9c40-4856-b726-22f74b9f4f89;225;urea;1
49ed3a94-52d1-49d4-9733-694b32ea8557;e0f73dea-c9ad-436b-8e76-c3a6b36598d8;225;urea;1
a14c2621-fd46-444c-a6e7-217ec2c010b1;942ea6eb-fe56-4839-8698-2f7e8510bf17;404;urea;1
64f4116a-2b6b-44b5-8390-3f6ba6d65cfc;8eef3cc4-7730-4e76-8b38-336ed4e932b3;337;urea;1
cbaac810-f825-49e6-9baf-0960993dc0c2;0a9dc0bc-33b2-40f0-876c-f42db13c1262;337;urea;1
fe1254dd-cba1-4b92-91d7-9b8cac508db7;300a79d5-8fa8-4c50-ace0-079a3b986501;337;urea;1
10bf1a97-581b-43ce-afcd-d446fab2772b;f0d1619a-80ef-458d-9d58-c4bb4e167880;337;urea;1
cb33cf44-c44c-4dc8-88a8-dda5ba5ec32f;724fe10c-84ae-4947-a91d-9a65e56a9aa7;337;urea;1
75e87faa-84d9-4d58-9beb-430fb37a5287;797d4c8a-3c2d-418c-b47d-5ef7ec7aad6e;225;urea;1
74b410bc-a6cd-4b74-91e4-c151b79c5484;02180d3c-6d94-4872-a79a-ca345d45b9dc;450;urea;1
6f7b016e-a96a-472b-9378-4227498fcaa1;c3d92abc-ed04-44c6-83c4-41c5782c6bea;337;urea;1
09143d43-31b6-4a6f-a79b-55dee006f833;24209b6f-8b5f-4430-84dd-55fc8b5b5a15;337;urea;1
48700e12-7fca-4a65-9713-ade6fe113d40;7ba23e0b-50df-4c5d-b8a5-58728aee1761;225;urea;1
2cde9b6b-40cc-4769-aaf8-c845127bd655;2dbfee1a-dd77-44de-b96e-7ac12889f75d;292;urea;1
6bd21b77-f873-4179-8da2-83b6c70b1f8e;12a90f3d-a50f-464c-a145-c8a66ff58297;427;urea;1
fd3f5326-ef93-40cb-b809-266f57bb53e0;835b23e9-60a3-4b8e-894a-a4d2f507bce4;337;urea;1
fc83fdc8-0b9f-4d62-9fd6-eca823016295;f85a5e98-7993-4dad-81c2-84fecf5c1735;337;urea;1
6bf7d18c-9214-461e-834b-8b884fb64148;b261884b-b39f-4e83-b1e3-1a4c331a6ded;337;urea;1
9cc21a5b-1ce8-404f-b223-6a15cb9b4457;44ba2c75-8582-4a60-8102-b13fcdf13f8a;337;urea;1
5b976a1f-e49c-4e2f-9f99-b7246976c92f;314b4836-07c1-4a5c-9ea6-fe9d0584d37b;337;urea;1
108ac0a8-e1f3-4f64-90d0-dd1c3ba59d6e;488d8c38-2988-496a-89f7-95710fbf6f91;337;urea;1
8ec5597f-0084-40cb-afcf-9f4aa8834187;dc244529-d148-42a3-8d21-0e6c5705056f;337;urea;1
90f0b825-ff3d-4b14-902f-f2ba61e80a5e;835c863a-94ca-47e2-b61f-62f05d0c0524;337;urea;1
3a2b6dae-0b72-4b80-945e-9c51c2900583;e5ff0ec2-ca27-4a6b-9805-32defc478ce1;337;urea;1
7d93ea10-3239-4451-8ae6-8c9db0ec2fbe;78ee64a8-f376-4c30-81fb-0c158b8de529;337;urea;1
b623551f-5b0f-471e-a15d-255bf3784c1a;3d442bce-1891-4c73-9102-a2fe639d5a05;382;urea;1
ac240daa-fadf-45de-bd9b-ed17b6cd94f9;8c792530-8048-4599-b2c7-42debf52614b;225;urea;1
b99ca5e7-a5c6-4a07-abde-19ee8b5f79b8;97ea0f27-5f04-4975-ab08-17506463e85d;337;urea;1
48eedbb8-6281-4fef-a3f9-5474b1eb1850;77665a2f-6f5f-41ba-9840-b34336770e1b;337;urea;1
acc7dea7-fe85-443c-b328-0df4836e1785;ad9d5228-aea8-41f9-b2d5-0499e330ff81;337;urea;1
d9bb912e-b3f8-4fc3-a0d8-27da2bf352c8;f90e78cb-0566-4f9a-9696-1ceb9695575d;337;urea;1
7d296c28-300c-4a5a-ba56-38915c9b81f6;e5ca2c32-517a-406f-8552-d949a8eb64d6;337;urea;1
f63887cb-565e-4f5d-9738-4ac91706db06;f25c1ffa-db8e-4091-ba36-badb636a4b5d;337;urea;1
a8ab999e-3a09-41f0-9ec4-965c83e6ac91;9409b16e-5b26-4c82-bbfc-5cde74aeb801;337;urea;1
3ee125ef-6a1a-4a4f-8fc0-f9f028549cf0;21004651-ddd9-46d1-8c3e-1a6af249ccbe;337;urea;1
3442e3f4-50fd-4049-ba54-3aaef3ff9378;ce522e1d-ebcf-46fc-b068-3de5ef9eb76e;337;urea;1
d68069a1-6c8a-4e62-b3be-44a0b65a01bb;4cd1d24d-51e3-44a8-bfef-33616fa5e0b5;337;urea;1
7b058b9b-e95f-48ed-b4e1-c70f3f95bd90;003366a1-3216-4447-babc-8284af2cc9cb;337;urea;1
84cb68e7-bd96-4c20-9279-33971fe82cab;4edf379e-968f-4a93-b2ea-a9d0eb24b54f;404;urea;1
750b3c2f-d6f8-4402-80ec-a11966d3eb1f;481a1cd7-7a3d-4906-88db-3c594b8c63fe;337;urea;1
d0b8d502-08d9-465d-a6f8-8eba2944eeb6;629ce818-6df4-444f-8fe5-be786a78703c;67;urea;1
9a0ff2be-2322-40aa-8ec7-488768b45ed9;f210369c-bd96-4b40-84c7-cd344790f152;247;urea;1
6f4b09ee-4265-4d6b-9b13-a906211ceaa0;a1f24178-7ef2-4057-904e-30638e98081a;45;urea;1
