id;petani_id;qty;produk;mt
719511d1-dfb3-4ae5-8085-49188dcd59df;e8cfcdea-600f-470f-8018-d78bfdb98bf5;67;npk;2
7142088f-f983-42a3-9b63-b55e8278992f;05b75977-dd48-43e8-bed5-d770dd72672d;157;npk;2
c6c2455d-2a24-4887-a3da-588b48080b71;d7aaea59-161b-4818-a24e-ead3d53adbab;67;npk;2
8931e872-3f2a-4316-bc1e-f76722bc92ad;ed0b95c6-4559-4899-a621-888cae935e4a;67;npk;2
ec215f61-e3a9-4077-ad48-a7eed36900cb;7c8cfa34-d998-4805-8962-5937231581f1;180;npk;2
ce9f6350-4429-40e6-9ecc-3ffab72a8e65;71870398-ac6e-468b-9f06-f7660b2b3374;225;npk;2
b26b6280-4013-40e5-9905-b0cea6a1948f;c89fd387-05e9-40df-9a7a-1e41124ae976;112;npk;2
c167bef5-d3e7-46fe-81bb-fe321162732a;8e4efe77-6f6d-4c23-a3ce-b302f3fe05de;382;npk;2
02e644c8-f5bc-46f0-9968-8a33dfe3558d;97064b4a-e761-44b2-801d-82fe25f7ddf6;180;npk;2
453a595f-47df-4075-8814-8797d53c4854;edfd93fb-5e26-45ea-8939-2db5e38b3aca;135;npk;2
4b34622a-9676-4534-b814-ffaad11ca56a;b66a9dd3-921c-4221-ba7e-564f461796da;135;npk;2
9f1be11c-92ae-4c3c-93a6-7c9ed572e11e;b7a88bef-e586-4bad-bc37-c9b7a2daa59e;67;npk;2
c75d69fe-0841-4e76-a256-da80b1e8704f;d0c995ea-4573-43bf-8642-cab5e0596619;67;npk;2
97176b71-c784-4244-9a17-cd94a5303ee8;fa1e017d-f31b-4a9a-83e9-5d59a026f192;157;npk;2
f9aa4c5c-aa7f-412c-bf5b-287b5c46fbcf;72a076ef-c80c-4bfe-8e01-9ba7f5246e85;45;npk;2
be2a9984-d7b5-4e05-b908-0c0269dcac62;1424d3fc-df3a-4824-ac7c-8813b92b71fc;67;npk;2
4f4deae6-1862-4c48-b9a0-2b82efc9ea28;17799f8f-be97-4eef-a0ff-394c2a19f791;67;npk;2
